"Data Source","World Development Indicators",

"Last Updated Date","2021-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Liechtenstein","LIE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.71691132","41.32370377","42.84844971","42.36933517","50.92406845","57.3034668","65.39842987","73.7281723","92.90744781","100.3218689","108.27518463","118.97396851","113.44898224","137.64352417","137.67100525","149.96318054","151.47502136","158.7149353","157.46585083","","",
"Lower middle income","LMC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.8665979223585","23.8759833935418","24.3438073685212","27.5635448773848","31.3252636882627","36.0164540543081","40.842353137048","48.0526543721955","54.3412419410888","53.8691572927864","60.7974757954479","67.3803326660195","72.0352477767169","78.7103909382051","79.4999460421711","78.1002254252138","76.8886990633289","80.9204941748119","85.6651054381663","","",
"Low & middle income","LMY","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.9247768276307","62.3420238909869","60.9300584108664","67.8124393606694","78.4445691746835","92.2724316901255","107.525306791786","129.095838030133","153.861108469533","158.786900879449","182.508386409323","210.172682584383","223.967561681919","239.415455238618","245.046716146143","233.409778664878","229.691790657934","252.774079165291","262.198484573006","","",
"Lesotho","LSO","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.23996544","26.13252449","22.34071541","31.49400139","40.47372437","40.76879501","48.55776596","65.21094513","68.62264252","80.58473969","94.69707489","125.03486633","117.13769531","116.80801392","113.72309875","103.63265228","89.38617706","111.64142609","124.78967285","","",
"Late-demographic dividend","LTE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.0136316191491","88.8301257104219","94.4409190145566","105.449482672981","123.847121133159","148.500554971644","175.814330526024","216.847831178394","273.86370781314","285.693484902647","325.190312119981","385.469982124754","414.048066288808","453.942048684299","475.73280864923","446.187658572824","449.31572461781","505.890633005943","548.538717061144","","",
"Lithuania","LTU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","217.1761322","218.81802368","254.36688232","338.86306763","366.95968628","438.93267822","536.05737305","704.29315186","936.50933838","864.73638916","805.2244873","925.47161865","896.93707275","958.92718506","1021.23297119","920.19976807","988.5279541","1083.30334473","1249.25463867","","",
"Luxembourg","LUX","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2901.19995117","3109.20141602","3600.86743164","4607.40283203","5610.35351563","5818.14599609","6070.73583984","6671.26513672","7578.74951172","7670.59375","7459.83544922","7174.73925781","6029.47509766","6356.64453125","6547.03466797","5421.93212891","5475.13964844","5713.11865234","6227.08398438","","",
"Latvia","LVA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181.57072449","205.02047729","237.29516602","280.50878906","393.29806519","440.80975342","552.30157471","775.19152832","913.52148438","744.66162109","689.07720947","764.59173584","745.51745605","807.13000488","856.76654053","775.86431885","874.79772949","932.50158691","1101.49255371","","",
"Macao SAR, China","MAC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.68618393","55.9498291","63.52367401","79.60365295","93.63453674","97.53405762","110.10379791","137.54327393","155.53877258","169.95036316","169.00949097","177.28041077","169.95767212","180.20198059","170.74113464","148.03874207","154.1124115","161.45051575","174.78184509","","",
"Monaco","MCO","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1408.09423828","1431.09790039","1560.75720215","2214.74414063","2570.39013672","2628.19311523","2706.68188477","3039.02783203","3573.52148438","3523.19042969","3509.35888672","3677.42016602","3519.94067383","3817.89868164","3947.42358398","3365.92724609","2765.08447266","2751.73144531","2968.50048828","","",
"Moldova","MDA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.37988472","25.39859009","33.9242363","38.43836975","64.60714722","79.33213043","100.10816193","135.44366455","185.56115723","208.53004456","198.28894043","214.98246765","223.61895752","231.66229248","230.76982117","186.43643188","171.18476868","191.19487","212.97038269","","",
"Madagascar","MDG","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.86519241","15.53348637","15.12862587","17.46053123","15.03719425","16.50335312","17.19776154","19.67164612","22.19978905","20.83815002","21.95882225","23.59220695","19.57540894","19.53066635","22.99704552","22.90582275","24.48439217","24.68006706","22.0497551","","",
"Maldives","MDV","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","221.92073059","230.17086792","247.301651","235.61952209","294.9519043","321.31842041","387.12332153","462.99023438","758.71099854","669.8102417","600.64434814","577.66296387","630.14251709","645.06054688","672.11962891","785.03161621","946.81115723","885.08428955","973.53692627","","",
"Middle East & North Africa","MEA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147.787400796885","154.90626877787","153.596097677669","150.607719529772","165.882042293442","185.27064636605","207.608523817583","242.605292331413","287.223040033325","318.981907428103","341.463768580863","391.247115891008","414.233440511903","431.694810848954","453.688661058726","429.267980756241","452.461321547608","501.535842589963","520.883037958729","","",
"Mexico","MEX","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","318.46151733","363.67358398","385.09851074","411.42242432","445.62039185","483.09536743","512.83319092","556.0402832","570.83050537","490.56585693","553.9777832","581.71026611","598.34881592","637.15966797","614.97424316","556.86657715","490.79937744","512.06567383","519.60546875","","",
"Marshall Islands","MHL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","430.9180603","386.68041992","361.07345581","351.06369019","421.23681641","543.75585938","562.32507324","476.05795288","461.63223267","437.64831543","449.41348267","453.5579834","471.8939209","492.96929932","476.25930786","546.98797607","605.28155518","587.55316162","643.06591797","","",
"Middle income","MIC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.4159979342752","66.0070267479991","64.6983773562188","72.0423928102283","83.3914725127554","98.2647522982174","114.62510737535","137.703895325034","164.47528279939","169.947978961359","195.927879041198","226.114736021513","241.63199103074","257.9240004726","264.210544580951","251.660413314813","247.173846421779","272.936461174183","284.686585093194","","",
"North Macedonia","MKD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","164.47364807","152.15872192","175.036026","217.21655273","233.99182129","233.10673523","245.67073059","265.36270142","314.14532471","296.66540527","305.2322998","329.95043945","310.7749939","350.2098999","343.87866211","306.9151001","327.49136353","358.30688477","399.09707642","","",
"Mali","MLI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.75309944","13.89508247","16.74376488","19.82828903","22.97034264","25.39648056","28.51480293","31.34812164","35.02916718","36.54620361","33.20299911","33.59200668","29.21658516","31.9307003","37.96685791","30.8840313","29.44280052","34.00102997","34.95166016","","",
"Malta","MLT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","647.10150146","685.98400879","830.64630127","1074.09313965","1223.85742188","1379.68640137","1474.48449707","1596.12316895","1751.16503906","1677.36230469","1733.66882324","1960.06115723","1898.60144043","2121.08227539","2456.43481445","2243.46704102","2321.15332031","2551.71606445","2753.51098633","","",
"Myanmar","MMR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.33537483","4.48454952","6.86361122","6.37247419","6.79912138","7.41623688","8.21358681","9.61486912","14.25486851","18.11137199","19.6023674","26.56099129","36.11348343","36.53030014","52.62075806","61.70107269","57.93581772","57.859272","59.20605469","","",
"Middle East & North Africa (excluding high income)","MNA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.0807062435734","85.0564274334694","86.2795722286363","83.6791401249043","96.3382120334137","108.010408037053","121.180109663689","148.05318572491","180.590285600512","204.896863001956","225.539866233947","255.588454302297","266.102676691427","255.082721777642","253.90450404034","240.912088700064","262.164512250199","264.571919828718","273.539699800745","","",
"Montenegro","MNE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","731.48168945","","",
"Mongolia","MNG","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.00856018","26.48761559","29.65744781","26.50799942","33.172966","37.50867462","50.02914047","66.53733063","97.36168671","76.45706177","98.84479523","134.75062561","167.76242065","177.58248901","174.24235535","166.08277893","161.90859985","146.96208191","155.09367371","","",
"Northern Mariana Islands","MNP","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.10689354","8.87072754","10.28336811","11.53792667","14.07469845","18.23710632","17.79965973","19.75497627","24.3008213","26.94626808","25.1751461","29.33419418","34.50271606","40.73832703","42.45389938","39.61871719","30.72076035","35.9498558","40.26391602","","",
"Mauritania","MRT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.87253761","23.09371185","25.60963631","28.95334435","30.72266579","33.05524826","34.04533005","39.03982544","47.60751343","43.22557068","42.47654724","46.50239563","48.08863068","54.26546097","58.04791641","55.98908615","47.35323715","51.61418533","54.48972321","","",
"Mauritius","MUS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118.97707367","119.46853638","135.94143677","162.00184631","189.92880249","197.67504883","209.14854431","235.85057068","321.8163147","310.15560913","367.12078857","396.6121521","398.12188721","452.45565796","559.44458008","529.16137695","553.21362305","599.44421387","653.347229","","",
"Malawi","MWI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.09148884","7.73601103","11.26799107","12.50175095","16.20174026","17.5325985","21.31405258","25.46150398","33.32744598","36.23827744","34.66256714","40.08781815","33.20030212","40.3452301","36.05779648","35.68380356","30.94216537","33.99734879","35.49821854","","",
"Malaysia","MYS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.33849335","114.60871887","121.8090744","142.74668884","154.93487549","163.93273926","203.21253967","233.85643005","268.39004517","250.25923157","292.00302124","352.26922607","382.66152954","391.89956665","427.66070557","379.90048218","362.11486816","380.68572998","427.21704102","","",
"North America","NAC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4313.69333170964","4635.05488578243","5020.53177319558","5428.70791461783","5790.95878898752","6143.99382249776","6521.64099627726","6879.53166671238","7119.87811364166","7352.86105002948","7644.7183717074","7855.25640149646","8106.49442164852","8280.77794928727","8639.54367118274","9002.60050269056","9348.17814579034","9667.40750559464","10050.2787619384","","",
"Namibia","NAM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","213.26727295","188.20231628","179.54959106","263.33148193","358.15893555","386.44033813","416.17221069","469.61209106","412.71463013","383.66226196","517.23760986","562.59106445","550.49810791","488.86352539","459.94418335","488.69061279","423.87445068","468.04055786","471.48568726","","",
"New Caledonia","NCL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.58441544","11.08416271","12.42963505","14.61135769","16.08820152","20.27094841","21.34530449","22.24166489","26.18297386","27.05620766","23.85829926","24.89789391","22.76922607","24.62716293","25.02994919","25.87792969","22.55697441","28.80011749","30.35857964","","",
"Nigeria","NGA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.73399734","18.60057449","18.20248985","39.43843842","44.63315582","54.55794525","66.54981232","70.07374573","81.24026489","68.99747467","76.75720978","84.46413422","92.61115265","102.55484009","107.90875244","97.80262756","79.37476349","73.93003845","83.75351715","","",
"Nicaragua","NIC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.80468369","57.04565811","57.37988281","61.17759705","65.40616608","72.34895325","77.98773193","92.37856293","107.45199585","111.01232147","115.95102692","123.3549881","131.83006287","138.38568115","154.28338623","163.22993469","169.6340332","180.3273468","173.76611328","","",
"Netherlands","NLD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2028.18139648","2175.73046875","2544.8137207","3244.35644531","3689.46435547","3823.48095703","4080.21972656","4696.14160156","5382.44580078","5282.74316406","5191.69384766","5562.12109375","5284.64990234","5532.7265625","5601.88574219","4676.57666016","4734.83349609","4910.89941406","5306.53466797","","",
"Norway","NOR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2948.93164063","3099.00341797","3889.95947266","4632.56835938","5097.34423828","5584.68945313","5892.98730469","6895.56054688","7768.05029297","7301.95996094","7859.51611328","8900.37207031","8970.12011719","9241.265625","9118.31738281","7565.54980469","7496.76855469","7815.78662109","8239.09570313","","",
"Nepal","NPL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.55345249","10.52144337","10.71954441","11.33715725","13.22838974","14.45738506","13.94222355","17.40269661","19.09256172","21.09090996","29.98280716","34.68226624","34.3300705","36.02222443","43.16950226","47.8875351","48.31941986","50.8261261","57.84656143","","",
"Nauru","NRU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","456.17263794","346.12982178","298.30627441","275.37780762","219.68704224","335.6072998","371.06350708","598.22039795","819.06286621","566.47998047","651.53131104","697.89941406","886.1394043","838.43560791","1007.96936035","1143.24658203","1369.53967285","1217.5111084","965.80072021","","",
"New Zealand","NZL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1053.89160156","1049.37609863","1246.31347656","1610.93762207","1983.65881348","2295.17797852","2301.8918457","2699.4128418","2839.17895508","2700.97705078","3216.22363281","3625.77246094","3805.97167969","3954.66699219","4143.78808594","3582.27294922","3746.47680664","3940.39038086","4037.46289063","","",
"OECD members","OED","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2163.62746656305","2240.49956610729","2422.08205181315","2745.83583394803","3024.60647638117","3186.83994678786","3356.59132353628","3646.10478987799","3904.81740033582","3948.96516493873","4084.23450119018","4381.7560897893","4393.19386636598","4424.21992482488","4540.89527730893","4384.49641197998","4520.33882172587","4673.44731514616","4899.62956897594","","",
"Oman","OMN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","263.51751709","261.31637573","274.37960815","287.66351318","301.33010864","320.21218872","333.23526001","384.20870972","445.4979248","476.11990356","529.08093262","533.03204346","559.01855469","584.1394043","710.04162598","695.19116211","637.19128418","601.21783447","678.23101807","","",
"Other small states","OSS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","227.981258668577","224.96028852544","249.042141140325","314.219815563484","363.296314435709","395.707446020612","419.790164223208","489.355823115248","534.65978714705","509.586293363749","522.703598552428","566.878957770898","574.508423479035","620.342463069744","660.778018136935","624.880469115709","620.740437562974","648.182389966274","681.018844754365","","",
"Pakistan","PAK","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.58189678","13.58520126","15.18973827","14.45083237","15.63451576","19.88389397","24.99266052","28.44916725","25.72966003","24.05052757","25.25600243","27.06708717","27.04106331","29.97559357","34.69661713","35.98087311","38.91104126","42.25715637","42.87313461","","",
"Panama","PAN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","285.20233154","281.0045166","291.9536438","286.98504639","326.21090698","304.47799683","350.74438477","427.22872925","489.81594849","530.07055664","572.6137085","616.99951172","703.82843018","790.77667236","885.66424561","928.09674072","1050.24365234","1046.33679199","1131.66015625","","",
"Peru","PER","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.61366272","95.54106903","103.8370285","110.17896271","115.71817017","122.17097473","141.21714783","158.85267639","189.55740356","208.8805542","242.19200134","269.99850464","310.91369629","319.2024231","335.77770996","315.95455933","318.45950317","340.19854736","369.07846069","","",
"Philippines","PHL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.77544785","28.20890999","27.33049011","32.2433815","34.17014694","46.57011795","54.86775589","65.47948456","77.18696594","79.30064392","91.60559845","98.64657593","112.54360962","122.72746277","116.86023712","123.90010071","129.6149292","132.57896423","136.53881836","","",
"Palau","PLW","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","678.14367676","639.46069336","665.66986084","701.31958008","828.78088379","873.77191162","934.90930176","1003.2779541","1000.2454834","1037.08776855","1183.16674805","1176.57580566","1392.04858398","1535.4510498","1678.01208496","1805.98583984","2031.47277832","1947.85327148","1723.45532227","","",
"Papua New Guinea","PNG","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.84069252","17.44826126","19.96473694","21.63471603","25.62973022","27.67082405","30.49430084","33.9405365","35.72151947","37.88201141","41.08378601","55.21439743","74.42443085","81.8216095","95.54537964","48.73184967","58.48953247","60.09675598","63.7678833","","",
"Poland","POL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","238.00448608","282.82104492","315.83145142","339.33520508","392.00338745","465.70019531","524.09747314","660.92468262","892.59686279","759.60577393","809.19940186","866.09466553","815.1418457","878.08850098","911.29815674","803.95965576","813.47277832","909.57818604","978.73565674","","",
"Pre-demographic dividend","PRE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2579993226458","17.1803073714821","17.8532261504837","25.425877836231","30.9587081753976","35.4100093584007","42.2782632302164","49.3983444458458","57.8501441429818","55.6889855251066","56.7119756048634","63.0130306674502","64.7031589191589","71.4801861108482","72.9081257072083","67.4485785255536","62.8642152770041","66.4149761385568","63.3194790869112","","",
"Puerto Rico","PRI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","969.55218506","989.62115479","1110.3873291","1409.02941895","1682.24243164","1774.18530273","1814.21362305","2069.86083984","2331.42993164","2288.64355469","2215.25732422","2210.58740234","1918.49072266","1959.98156738","1989.54211426","1725.22290039","1880.15686035","2003.26330566","2215.17358398","","",
"Paraguay","PRY","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.54776764","78.92408752","54.52845001","58.68876648","71.06072235","75.27656555","96.14305115","124.28643799","168.18203735","161.84889221","200.66429138","268.8555603","339.38284302","361.29684448","405.62231445","364.78915405","357.74761963","378.01821899","400.39273071","","",
"West Bank and Gaza","PSE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.239481492266","85.9957959665648","94.549767407098","100.767039360497","124.720666119924","147.863473278533","146.38887745412","153.770644678824","156.538639131752","152.302657963093","169.911093131365","175.549316274699","182.370381665635","189.064507050358","198.629612423491","189.256901609627","195.6467497742","199.409241038192","207.43401379993","","",
"Post-demographic dividend","PST","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2485.03212233336","2578.51138099169","2794.92406972656","3177.60666645183","3502.70441795519","3690.11527314857","3890.26290900177","4223.6440366589","4521.3686929126","4599.57851822571","4757.13136253935","5118.56191707725","5142.06384999502","5177.52713727092","5331.44678074476","5175.288473007","5356.20177839127","5544.4043334511","5832.10880424748","","",
"French Polynesia","PYF","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","602.11584473","659.98406982","742.26904297","1218.35241699","1295.11181641","1321.93945313","1311.67602539","1290.98693848","1283.84924316","1270.24853516","1206.00305176","1318.52197266","1487.32019043","1765.82836914","2041.58947754","1999.58276367","1822.36999512","1667.37255859","1716.26513672","","",
"Romania","ROU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.89345551","78.8175354","96.57698822","143.54553223","190.7950592","254.52961731","291.00408936","415.06790161","521.31561279","449.37692261","472.20751953","426.59973145","401.67105103","495.23623657","503.34753418","442.24038696","476.24505615","555.11309814","687.25439453","","",
"Russian Federation","RUS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.4120636","118.10948944","140.75538635","164.6477356","209.19709778","271.88461304","352.55194092","461.50531006","609.16021729","515.85449219","566.09088135","682.6605835","757.04455566","807.07653809","737.64923096","498.05596924","464.89776611","579.67218018","609.00915527","","",
"Rwanda","RWA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.322052","7.92092705","7.30057716","17.31920624","20.55388832","25.63013649","27.64455414","34.4347496","41.09491348","45.26377106","49.29988861","53.06285095","58.85438538","49.14559174","51.86009598","49.96376419","51.88179779","52.86735153","58.30852127","","",
"South Asia","SAS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4912260472791","18.2615237282835","18.831249569786","20.1902197790018","22.9164567516694","25.5395003501037","27.7548581155845","33.2976379028388","35.1148389969312","35.6080178263551","41.4278434037284","44.7255020468486","44.9707769723142","51.3531769824327","53.0585788160841","55.1000752604805","56.9323164350055","64.2935409709752","67.1560880826281","","",
"Saudi Arabia","SAU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","386.25921631","387.48629761","369.50018311","382.3901062","400.87582397","471.1194458","556.06555176","587.97845459","596.52648926","691.32269287","702.67108154","881.39575195","1014.699646","1109.5057373","1278.9765625","1237.33349609","1160.04992676","1456.9395752","1484.59338379","","",
